version_event,source_id,quote_id,license_event,doi_event,crc_event,version_position,position_description,name_position,location_type,latitude,longitude,geometry,elevation,geonames_id,version_period,calendar,begin_year,begin_month_id,begin_month,begin_day_id,begin_day,begin_hour_id,begin_hour,begin_timestamp,end_year,end_month_id,end_month,end_day_id,end_day,end_hour_id,end_hour,end_timestamp,version_coding,codeset_id,codeset_description,category,path,node_id,node_label,scale_id,scale_label,value_id,value_label,value_index,average,variance,si_unit,si_average,si_variance
0,7374,121330,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,1939df110e29530aea51d476e162b4f7,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1694,8,august,22,22,0,,"1694-08-22 00:00:00",1695,8,august,11,11,0,,"1695-08-11 23:59:59",0,280411,,economy,economy,714,"kind of goods",,,,,,,,,,
0,7374,121330,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,1939df110e29530aea51d476e162b4f7,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1694,8,august,22,22,0,,"1694-08-22 00:00:00",1695,8,august,11,11,0,,"1695-08-11 23:59:59",0,280411,,biology,biology/plants/grain,168,wheat,,,,,,,,,,
0,7374,121336,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,8c47fdaba780b8d0c122c07a1e545ffc,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1695,8,august,43,"end of month",0,,"1695-08-21 00:00:00",1695,8,august,43,"end of month",0,,"1695-08-31 23:59:59",0,280412,,society,"society/social problems",275,poverty,,,,,,,,,,
0,7374,121336,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,7b691d8894dc0f21c4b4d910e07e8c39,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1695,8,august,43,"end of month",0,,"1695-08-21 00:00:00",1695,8,august,43,"end of month",0,,"1695-08-31 23:59:59",0,280413,"450 Para bei dicken Bohnen",economy,economy/market/price,431,"price value",,,,,,,,,,
0,7374,121336,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,7b691d8894dc0f21c4b4d910e07e8c39,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1695,8,august,43,"end of month",0,,"1695-08-21 00:00:00",1695,8,august,43,"end of month",0,,"1695-08-31 23:59:59",0,280413,"450 Para bei dicken Bohnen",economy,economy,714,"kind of goods",,,,,,,,,,
0,7374,121336,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,7b691d8894dc0f21c4b4d910e07e8c39,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1695,8,august,43,"end of month",0,,"1695-08-21 00:00:00",1695,8,august,43,"end of month",0,,"1695-08-31 23:59:59",0,280413,"450 Para bei dicken Bohnen",biology,biology/plants/vegetables/beans,373,"broad bean",,,,,,,,,,
0,7374,121337,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,ca7b51128f180c5fa8a59ddeb19b669a,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1695,12,december,18,18,0,,"1695-12-18 00:00:00",1695,12,december,18,18,0,,"1695-12-18 23:59:59",0,280414,,climate,"climate/precipitation/precipitation type",113,hail,,,,,,,,,,
0,7374,121339,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,89c1adf7410cc541376a1d5620077741,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1696,1,january,7,7,0,,"1696-01-07 00:00:00",1696,1,january,7,7,0,,"1696-01-07 23:59:59",0,280416,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121339,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,89c1adf7410cc541376a1d5620077741,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1696,1,january,7,7,0,,"1696-01-07 00:00:00",1696,1,january,7,7,0,,"1696-01-07 23:59:59",0,280416,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",103,"very much precipitation",3,,,,,
0,7374,119355,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,ab68e0bc24205ae877f7a8e68c236c95,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1382,8,august,38,"first ten days",0,,"1382-08-01 00:00:00",1382,8,august,38,"first ten days",0,,"1382-08-10 23:59:59",0,278164,,economy,economy/market/price,518,"price level",10,"price level",57,"high price",1,,,,,
0,7374,119355,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,ab68e0bc24205ae877f7a8e68c236c95,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1382,8,august,38,"first ten days",0,,"1382-08-01 00:00:00",1382,8,august,38,"first ten days",0,,"1382-08-10 23:59:59",0,278164,,economy,economy,714,"kind of goods",,,,,,,,,,
0,7374,119355,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,ab68e0bc24205ae877f7a8e68c236c95,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1382,8,august,38,"first ten days",0,,"1382-08-01 00:00:00",1382,8,august,38,"first ten days",0,,"1382-08-10 23:59:59",0,278164,,biology,biology/plants,498,grain,,,,,,,,,,
0,7374,121341,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,7faf90a9dd8d7ddc0975da88e9bd2864,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1696,4,april,22,22,0,,"1696-04-22 00:00:00",1696,4,april,22,22,0,,"1696-04-22 23:59:59",0,280419,,climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,7374,121341,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,fd32995d8fc8590838240335564d0297,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1696,4,april,22,22,0,,"1696-04-22 00:00:00",1696,4,april,22,22,0,,"1696-04-22 23:59:59",0,280420,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121341,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,fd32995d8fc8590838240335564d0297,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1696,4,april,22,22,0,,"1696-04-22 00:00:00",1696,4,april,22,22,0,,"1696-04-22 23:59:59",0,280420,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,7374,121342,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,6541ce64e107dd1191ea3876cecbaed2,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1696,7,july,42,"middle of month",0,,"1696-07-11 00:00:00",1696,7,july,43,"end of month",0,,"1696-07-31 23:59:59",0,280421,,climate,climate/wind,39,"wind force",2,"wind force",15,"8 bft: fresh gale",8,,,v[m/s],,
0,7374,121336,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,e4891a041b295c226cbfe7243616f5fb,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1695,8,august,43,"end of month",0,,"1695-08-21 00:00:00",1695,8,august,43,"end of month",0,,"1695-08-31 23:59:59",0,280423,"Linsen gab es nicht",economy,economy,714,"kind of goods",,,,,,,,,,
0,7374,121336,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,e4891a041b295c226cbfe7243616f5fb,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1695,8,august,43,"end of month",0,,"1695-08-21 00:00:00",1695,8,august,43,"end of month",0,,"1695-08-31 23:59:59",0,280423,"Linsen gab es nicht",biology,biology/plants/vegetables,380,lentils,,,,,,,,,,
0,7374,121336,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,e4891a041b295c226cbfe7243616f5fb,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1695,8,august,43,"end of month",0,,"1695-08-21 00:00:00",1695,8,august,43,"end of month",0,,"1695-08-31 23:59:59",0,280423,"Linsen gab es nicht",economy,economy/market,762,"market presence",94,"absolute availability",145,"not available",0,,,,,
0,7374,121345,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,1a50cadb23d2857a1ac838813be0f968,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1697,3,march,11,11,0,,"1697-03-11 00:00:00",1697,3,march,11,11,0,,"1697-03-11 23:59:59",0,280425,,climate,"climate/precipitation/precipitation type",116,snow,,,,,,,,,,
0,7374,121345,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,0001dfc1cd4335515f9af73776ae2286,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1697,3,march,11,11,0,,"1697-03-11 00:00:00",1697,3,march,11,11,0,,"1697-03-11 23:59:59",0,280426,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121346,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,7cfa117458a8fdaf4f188d648095102f,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1697,4,april,7,7,0,,"1697-04-07 00:00:00",1697,4,april,7,7,0,,"1697-04-07 23:59:59",0,280429,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121346,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,7cfa117458a8fdaf4f188d648095102f,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1697,4,april,7,7,0,,"1697-04-07 00:00:00",1697,4,april,7,7,0,,"1697-04-07 23:59:59",0,280429,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,7374,121347,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,630de31dfccd9a2013e2e5fd715529a9,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1697,5,may,7,7,0,,"1697-05-07 00:00:00",1697,5,may,7,7,0,,"1697-05-07 23:59:59",0,280431,,climate,climate/wind,39,"wind force",2,"wind force",12,"6 bft: strong wind",6,,,v[m/s],,
0,7374,121348,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,2de9f5a3fa1c9095ca755a2a09fa8047,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1697,5,may,13,13,30,evening,"1697-05-13 18:00:00",1697,5,may,13,13,30,evening,"1697-05-13 19:59:59",0,280433,,climate,"climate/precipitation/precipitation type",307,thunderstorm,,,,,,,,,,
0,7374,121349,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,f4a1402f7efb06c64169c9044c481f15,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1697,6,june,23,23,31,night,"1697-06-22 20:00:00",1697,6,june,23,23,31,night,"1697-06-23 05:59:59",0,280435,,climate,"climate/precipitation/precipitation type",307,thunderstorm,,,,,,,,,,
0,7374,121352,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,8df39bacf074303e853794b085f05537,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1698,4,april,24,24,0,,"1698-04-24 00:00:00",1698,4,april,24,24,0,,"1698-04-24 23:59:59",0,280440,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121352,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,8df39bacf074303e853794b085f05537,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1698,4,april,24,24,0,,"1698-04-24 00:00:00",1698,4,april,24,24,0,,"1698-04-24 23:59:59",0,280440,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,7374,121352,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,69deb1114c5d1aec093b2b6987451097,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1698,4,april,24,24,0,,"1698-04-24 00:00:00",1698,4,april,24,24,0,,"1698-04-24 23:59:59",0,280441,,climate,climate,23,wind,,,,,,,,,,
0,7374,121352,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,1552bc3a3fdbfcf37fc7662f606dd1c8,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1698,4,april,24,24,0,,"1698-04-24 00:00:00",1698,4,april,24,24,0,,"1698-04-24 23:59:59",0,280442,,climate,"climate/precipitation/precipitation type",307,thunderstorm,,,,,,,,,,
0,7374,121353,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,94a2051b53f4c7fb4fc1ef541d64ce37,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1698,12,december,27,27,0,,"1698-12-27 00:00:00",1698,12,december,27,27,0,,"1698-12-27 23:59:59",0,280444,,climate,"climate/precipitation/precipitation type",116,snow,,,,,,,,,,
0,7374,121353,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,40362d83710077da8e9384e7272c4820,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1698,12,december,27,27,0,,"1698-12-27 00:00:00",1698,12,december,27,27,0,,"1698-12-27 23:59:59",0,280445,,climate,climate/temperature,237,"temperature level",1,"temperature level",3,cool,-1,,,,,
0,7374,121354,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,0f5c6f712cb058080652d83b48c76474,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1699,3,march,2,2,0,,"1699-03-02 00:00:00",1699,3,march,2,2,0,,"1699-03-02 23:59:59",0,280446,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121327,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,32a48d0c3a70a3f64a50a85a9a9a0b7e,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1705,1,january,30,30,0,,"1705-01-30 00:00:00",1705,1,january,30,30,0,,"1705-01-30 23:59:59",0,280474,,climate,climate/temperature,511,"freezing temperatures",,,,,,,,,,
0,7374,121354,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,de16627740e0ae366505d39147687c89,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1699,3,march,2,2,0,,"1699-03-02 00:00:00",1699,3,march,2,2,0,,"1699-03-02 23:59:59",0,280448,,climate,"climate/precipitation/precipitation type",307,thunderstorm,,,,,,,,,,
0,7374,121355,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,dd3b3bdee7231b3e2f722a53dd9d5853,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1699,5,may,2,2,0,,"1699-05-02 00:00:00",1699,5,may,2,2,0,,"1699-05-02 23:59:59",0,280449,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121355,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,d1b7767f6ff5e12d97a139998cf71d08,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1699,5,may,2,2,0,,"1699-05-02 00:00:00",1699,5,may,2,2,0,,"1699-05-02 23:59:59",0,280450,,climate,"climate/precipitation/precipitation type",113,hail,,,,,,,,,,
0,7374,121351,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,0a6af62dfcf4ef8fc8ed3461d194f7c6,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1698,3,march,6,6,0,,"1698-03-06 00:00:00",1698,3,march,6,6,0,,"1698-03-06 23:59:59",0,280451,,climate,"climate/precipitation/precipitation type",116,snow,,,,,,,,,,
0,7374,121358,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,6fe78656656ba296f5bf5f4b49f140b7,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1702,3,march,13,13,0,,"1702-03-13 00:00:00",1702,3,march,13,13,0,,"1702-03-13 23:59:59",0,280454,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121358,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,6fe78656656ba296f5bf5f4b49f140b7,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1702,3,march,13,13,0,,"1702-03-13 00:00:00",1702,3,march,13,13,0,,"1702-03-13 23:59:59",0,280454,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,7374,121361,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,a88b7ee9cbb9120aabf32761c02c11bd,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1702,9,september,20,20,0,,"1702-09-20 00:00:00",1702,9,september,20,20,0,,"1702-09-20 23:59:59",0,280455,,climate,climate/wind,39,"wind force",2,"wind force",12,"6 bft: strong wind",6,,,v[m/s],,
0,7374,121360,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,66263ed72c3d6da16d0e266fbb84fe7d,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1702,3,march,0,,0,,"1702-03-01 00:00:00",1702,3,march,0,,0,,"1702-03-31 23:59:59",0,280456,,climate,climate,217,temperature,,,,,,,,,,
0,7374,121362,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,b6800f42c067f9c07d3b0f0db4cc09fe,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,3,march,25,25,0,,"1703-03-25 00:00:00",1703,3,march,25,25,0,,"1703-03-25 23:59:59",0,280457,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121362,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,b6800f42c067f9c07d3b0f0db4cc09fe,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,3,march,25,25,0,,"1703-03-25 00:00:00",1703,3,march,25,25,0,,"1703-03-25 23:59:59",0,280457,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,7374,121362,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,7dec79b2d1fa14176af7a898e16094f8,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,3,march,25,25,0,,"1703-03-25 00:00:00",1703,3,march,25,25,0,,"1703-03-25 23:59:59",0,280458,,climate,climate,23,wind,,,,,,,,,,
0,7374,121363,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,734ad443172600a96bdf284f5538229c,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,5,may,13,13,29,afternoon,"1703-05-13 14:00:00",1703,5,may,13,13,29,afternoon,"1703-05-13 17:59:59",0,280459,,climate,"climate/precipitation/precipitation type",113,hail,,,,,,,,,,
0,7374,121363,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,6c5c985d3ad77352f895761af2a7d1fc,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,5,may,13,13,29,afternoon,"1703-05-13 14:00:00",1703,5,may,13,13,29,afternoon,"1703-05-13 17:59:59",0,280460,,climate,"climate/precipitation/precipitation type",307,thunderstorm,,,,,,,,,,
0,7374,121364,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,0f83a0feebe396f311679305d8c3eb67,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,5,may,25,25,0,,"1703-05-25 00:00:00",1703,5,may,25,25,0,,"1703-05-25 23:59:59",0,280461,,climate,"climate/precipitation/precipitation type",307,thunderstorm,,,,,,,,,,
0,7374,121364,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,fd4850e1a32fbd3ce547cb6a4654949e,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,5,may,25,25,0,,"1703-05-25 00:00:00",1703,5,may,25,25,0,,"1703-05-25 23:59:59",0,280462,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121364,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,fd4850e1a32fbd3ce547cb6a4654949e,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,5,may,25,25,0,,"1703-05-25 00:00:00",1703,5,may,25,25,0,,"1703-05-25 23:59:59",0,280462,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,7374,121365,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,d8540190f2aceb8838011c72690b890e,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,10,october,19,19,0,,"1703-10-19 00:00:00",1703,10,october,19,19,0,,"1703-10-19 23:59:59",0,280463,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121365,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,d8540190f2aceb8838011c72690b890e,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,10,october,19,19,0,,"1703-10-19 00:00:00",1703,10,october,19,19,0,,"1703-10-19 23:59:59",0,280463,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,7374,121365,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,4dae931458b2c1cc9f944662b7942789,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,10,october,19,19,0,,"1703-10-19 00:00:00",1703,10,october,19,19,0,,"1703-10-19 23:59:59",0,280464,,climate,"climate/precipitation/precipitation type",307,thunderstorm,,,,,,,,,,
0,7374,121366,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,cf59f856341990254c22ec354275564f,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,11,november,20,20,0,,"1703-11-20 00:00:00",1703,11,november,20,20,0,,"1703-11-20 23:59:59",0,280465,,climate,"climate/precipitation/precipitation type",307,thunderstorm,,,,,,,,,,
0,7374,121366,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,da1801193b16cde3fcb1af70d1473a77,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,11,november,20,20,0,,"1703-11-20 00:00:00",1703,11,november,20,20,0,,"1703-11-20 23:59:59",0,280466,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121366,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,b547769c495371569492195239945be7,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1703,11,november,20,20,0,,"1703-11-20 00:00:00",1703,11,november,20,20,0,,"1703-11-20 23:59:59",0,280467,,climate,climate/wind,39,"wind force",,,,,,,,,,
0,7374,121367,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,e3e21a429fcd7c78ede98e583f4cb3ee,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1704,3,march,24,24,31,night,"1704-03-23 20:00:00",1704,3,march,24,24,30,evening,"1704-03-24 19:59:59",0,280468,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121367,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,e3e21a429fcd7c78ede98e583f4cb3ee,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1704,3,march,24,24,31,night,"1704-03-23 20:00:00",1704,3,march,24,24,30,evening,"1704-03-24 19:59:59",0,280468,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,7374,121367,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,0b72c6738563720724689767f5bd12bd,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1704,3,march,24,24,31,night,"1704-03-23 20:00:00",1704,3,march,24,24,30,evening,"1704-03-24 19:59:59",0,280469,,climate,"climate/precipitation/precipitation type",307,thunderstorm,,,,,,,,,,
0,7374,121368,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,fd6a4b0d838487225c3ce785129b477c,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1704,5,may,11,11,28,"around noon","1704-05-11 12:00:00",1704,5,may,11,11,28,"around noon","1704-05-11 13:59:59",0,280470,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,121368,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,fd6a4b0d838487225c3ce785129b477c,0,,Homs,location,34.7288,36.7148,"{""type"":""Point"",""coordinates"":[36.7148,34.7288]}",513,169577,0,gregorian,1704,5,may,11,11,28,"around noon","1704-05-11 12:00:00",1704,5,may,11,11,28,"around noon","1704-05-11 13:59:59",0,280470,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
